1.0,0.9423179207936271
1.263848202934298,0.9426143016718198
1.5973122800602544,0.9429296116715393
2.0187602546790386,0.9432554492113455
2.5514065200312888,0.9435859223885843
3.2245905452963948,0.9439208212890385
4.075392965871777,0.9442645134677312
5.150678076168124,0.9446249624670896
6.50967523045817,0.945014632180089
8.22724134170047,0.9454517844902071
10.3979841848149,0.9459625929089848
13.141473626117568,0.9465845498475185
16.608827826277157,0.9473734335814603
20.991037201085547,0.9484102154595389
26.529484644318973,0.9498151278582214
33.52924149249558,0.951758754361731
42.37587160604063,0.9544753539823637
53.55666917706899,0.9582626839450332
67.68750009458535,0.9634519375315826
85.54672535565685,0.9703276894419967
108.11807510766077,0.9789971578972809
136.64483492953258,0.9892704987043353
172.6983290659436,1.0006545756555791
218.26447283974872,1.0124824337351745
275.85316176291843,1.0240501570423481
348.63652276780874,1.0346733897049454
440.6236427773573,1.0437578734271946
556.8813990945273,1.0509331867273004
703.8135554931562,1.0561326722985847
889.5134973108236,1.059546096879929
1124.2100350620874,1.0615129577043185
1420.8308325339224,1.0624389391637372
1795.714494371641,1.062737699566079
2269.510536694671,1.0627539631930185
2868.3168133420118,1.0626761472942672
3625.117049988535,1.0625247781359994
4581.597669054491,1.0622498092800035
5790.443980602489,1.0618317727003095
7318.242219076182,1.0611983760859838
9249.147277217335,1.0602282651180104
11689.518164985777,1.059104609276487
14773.776525985128,1.0578248742950982
18671.810912919205,1.0564105788199898
23598.33466782194,1.0549165391211814
29824.71286216894,1.0534275710728738
37693.909753883636,1.0520347037537177
47639.380104013406,1.0508015128942814
60208.94493336138,1.0497455094980677
76094.96685459884,1.0488469283129256
96172.48711152964,1.04807238188819
121547.42500762884,1.0473936001558855
153617.49466718297,1.0467929267245026
194149.19457438815,1.0462596138429123
245375.11066398217,1.045785071717015
310116.89265747817,1.045361476809815
391940.6774847221,1.0449823945031824
495353.520895918,1.0446428817798572
626051.6572014828,1.0443388830272895
791234.2618981326,1.0440667515253108
1000000.0,1.043823099887264
