1.0,266,0.06705474853515625,0.056849938956873965
1.1937766417144364,291,0.0952608585357666,0.08099797500054656
1.425102670302998,314,0.09200310707092285,0.11539122673296094
1.701254279852589,344,0.07683420181274414,0.16436766484126977
2.0309176209047357,357,0.07245779037475586,0.23409664992227738
2.4244620170823286,379,0.09009528160095215,0.3333490939301544
2.894266124716751,424,0.08729839324951172,0.4745893435653989
3.45510729459222,518,0.11474013328552246,0.6755217036694131
4.1246263829013525,555,0.10218358039855957,0.9612777144205881
4.923882631706739,605,0.11028647422790527,1.3675043234140565
5.878016072274914,673,0.11400938034057617,1.9447136298229866
7.01703828670383,740,0.12059855461120605,2.7643881153516507
8.37677640068292,798,0.13231492042541504,3.927512047864321
10.0,834,0.12921953201293945,5.576414230293519
11.93776641714437,956,0.22124886512756348,7.911058223467953
14.251026703029986,1142,0.18339037895202637,11.211155157518911
17.012542798525892,1224,0.19306278228759766,15.86560079613581
20.309176209047358,1343,0.21349859237670898,22.410532897427096
24.244620170823282,1564,0.250415563583374,31.576312676993965
28.942661247167518,1703,0.30222368240356445,44.34120189060737
34.5510729459222,1676,0.27133870124816895,61.98416855914675
41.24626382901352,1758,0.28908348083496094,86.11959570620263
49.238826317067414,1988,0.36518073081970215,118.6816938411834
58.78016072274915,2354,0.4216916561126709,161.80817859472612
70.1703828670383,2635,0.38547658920288086,217.56115611963682
83.7677640068292,2994,0.4456784725189209,287.44099873055353
100.0,3321,0.5245797634124756,371.72745725862796
119.3776641714437,3609,0.5973899364471436,468.83095628318796
142.51026703029993,3729,0.6294658184051514,574.9877746243449
170.1254279852589,3945,1.428340196609497,684.6253708481777
203.09176209047368,4381,1.041320562362671,791.4372807118984
242.44620170823282,5444,1.1811063289642334,889.7739802343287
289.4266124716752,5761,1.7829267978668213,975.73898752368
345.5107294592222,6601,2.0881526470184326,1047.587137335734
412.4626382901352,7714,2.1233041286468506,1105.4518292750038
492.3882631706742,7754,2.3892617225646973,1150.7184047277517
587.8016072274912,8518,2.3171873092651367,1185.3750428513797
701.7038286703829,9221,2.9310388565063477,1211.527155193927
837.6776400682925,10173,2.974517345428467,1231.1142398206568
1000.0,12776,3.5301082134246826,1245.7890854072111
