1.0,0.04587855978260058,84.96029589370478
1.263848202934298,0.07323585064921449,135.6219456466935
1.5973122800602544,0.11688181444934352,216.44780453582132
2.0187602546790386,0.18649313921208985,345.3576652075738
2.5514065200312888,0.29747664488781844,550.8826757181823
3.2245905452963948,0.4743460342879569,878.418582014735
4.075392965871777,0.75607184113477,1400.133039138463
5.150678076168124,1.2045385740446637,2230.6269889715995
6.50967523045817,1.9178712689176027,3551.6134609585233
8.22724134170047,3.051332602020259,5650.615929667146
10.3979841848149,4.849857840391275,8981.218222946805
13.141473626117568,7.69814305401469,14255.820470397573
16.608827826277157,12.196399479205352,22585.924961491393
20.991037201085547,19.271718570799088,35688.36772370202
26.529484644318973,30.334030216461986,56174.13003048516
33.52924149249558,47.47675504551668,87919.91675095682
42.37587160604063,73.69379010489601,136469.98167573335
53.55666917706899,113.02153407968845,209299.13718460823
67.68750009458535,170.40996404036474,315574.0074821569
85.54672535565685,251.0287549478229,464868.0647181906
108.11807510766077,358.7846731562321,664416.0614004298
136.64483492953258,494.2677051147932,915310.5650273948
172.6983290659436,653.0248898947173,1209305.3516568837
218.26447283974872,825.3078317246336,1528347.8365270994
275.85316176291843,997.8560856036098,1847881.640006685
348.63652276780874,1157.3497944183698,2143240.3600340183
440.6236427773573,1294.2040379472326,2396674.144346727
556.8813990945273,1404.7896193087695,2601462.2579792025
703.8135554931562,1491.0743739261954,2761248.8406040655
889.5134973108236,1558.512464025025,2886134.1926389355
1124.2100350620874,1613.7135532319428,2988358.431911005
1420.8308325339224,1662.7490014096438,3079164.8174252664
1795.714494371641,1710.2040674421673,3167044.569337347
2269.510536694671,1758.943496697153,3257302.7716613943
2868.3168133420118,1810.6295103187188,3353017.611701331
3625.117049988535,1866.7389548119484,3456923.990392497
4581.597669054491,1929.4175277946986,3572995.4218420344
5790.443980602489,2001.7711869990958,3706983.679627955
7318.242219076182,2090.1537192726178,3870655.035690033
9249.147277217335,2203.586648866356,4080716.016419178
11689.518164985777,2345.2378162334635,4343032.993024932
14773.776525985128,2525.2173250706255,4676328.379760417
18671.810912919205,2755.3368791840967,5102475.702192771
23598.33466782194,3047.0712953069296,5642724.620938758
29824.71286216894,3407.850476071757,6310834.214947698
37693.909753883636,3837.316106833978,7106140.938581441
47639.380104013406,4327.29399373121,8013507.395798538
60208.94493336138,4867.958956908187,9014738.809089236
76094.96685459884,5456.770342307421,10105130.26353226
96172.48711152964,6102.8219046364875,11301522.045623126
121547.42500762884,6823.236430781654,12635623.019966027
153617.49466718297,7635.602972190552,14140005.504056577
194149.19457438815,8553.447076764174,15839716.808822544
245375.11066398217,9587.864586403306,17755304.78963575
310116.89265747817,10751.646307583072,19910456.125153836
391940.6774847221,12060.829730755866,22334869.87177012
495353.520895918,13533.866370330978,25062715.500612922
626051.6572014828,15191.25220259736,28131948.523328442
791234.2618981326,17055.975396386508,31585139.622937977
1000000.0,19153.920934934835,35470223.953583024
