1.0,1723,0.3337433338165283,0.4547995870095488
1.1937766417144364,1891,0.3011143207550049,0.647983848251691
1.425102670302998,2117,0.335874080657959,0.9231298599262886
1.701254279852589,2361,0.3751790523529053,1.314941321369099
2.0309176209047357,2722,0.4558107852935791,1.872772918352312
2.4244620170823286,3031,0.5205302238464355,2.666792407052463
2.894266124716751,3366,0.497692346572876,3.796714502906811
3.45510729459222,3725,0.5776283740997314,5.404173598316716
4.1246263829013525,3920,0.6011559963226318,7.690221151708366
4.923882631706739,4303,0.63942551612854,10.940034438974104
5.878016072274914,5067,0.7122468948364258,15.557708360544407
7.01703828670383,5842,0.8782088756561279,22.11510494217788
8.37677640068292,6470,1.0319592952728271,31.42009658752322
10.0,7017,1.0269808769226074,44.61131380190345
11.93776641714437,7606,1.1431963443756104,63.28846559778088
14.251026703029986,8310,1.2051219940185547,89.6892410136822
17.012542798525892,8574,1.3077707290649414,126.92480847265013
20.309176209047358,9311,2.4524154663085938,179.2842640497551
24.244620170823282,10631,4.09406042098999,252.61049937179806
28.942661247167518,12292,3.249238967895508,354.7296130094363
34.5510729459222,13706,3.691964626312256,495.8733463705185
41.24626382901352,15060,4.155225038528442,688.9567611148559
49.238826317067414,16554,4.414824724197388,949.453547915275
58.78016072274915,18369,4.849816083908081,1294.4654292068872
70.1703828670383,18917,5.168622016906738,1740.4892459475807
83.7677640068292,20334,5.59135103225708,2299.5279854381956
100.0,23267,6.394423961639404,2973.819657198501
119.3776641714437,25939,6.535076141357422,3750.6476407542923
142.51026703029993,29857,7.746028423309326,4599.902212525019
170.1254279852589,33390,8.388323545455933,5477.002967190522
203.09176209047368,36651,8.8015775680542,6331.498214653035
242.44620170823282,41646,10.75621223449707,7118.191841701855
289.4266124716752,43457,11.733168840408325,7805.911894157075
345.5107294592222,45969,12.652737379074097,8380.697110307774
412.4626382901352,52625,13.847143173217773,8843.614683225918
492.3882631706742,60354,15.258806228637695,9205.747232446345
587.8016072274912,66861,17.747952699661255,9483.000332245194
701.7038286703829,76251,23.15569758415222,9692.217233763024
837.6776400682925,87435,27.220839738845825,9848.914006798279
1000.0,97116,27.90691041946411,9966.31296518312
