1.0,0.025076755960667396,17.41444182797069
1.263848202934298,0.04004802543843313,27.811173439521845
1.5973122800602544,0.06395308788071602,44.41193790634895
2.0187602546790386,0.10211910916353929,70.91616191671527
2.5514065200312888,0.16304668229745556,113.22704454141409
3.2245905452963948,0.2602979369489231,180.76274650707109
4.075392965871777,0.41550594072280467,288.54625555405954
5.150678076168124,0.6631703148148932,460.53568043231087
6.50967523045817,1.0582955672113605,734.9286574749996
8.22724134170047,1.6885520392663347,1172.607465950802
10.3979841848149,2.6936253302237283,1870.5761500053711
13.141473626117568,4.295979603227108,2983.323959920852
16.608827826277157,6.84971629672668,4756.755067303967
20.991037201085547,10.918061066768312,7581.999028091518
26.529484644318973,17.395999531462937,12080.574630754758
33.52924149249558,27.703785201053662,19238.770619096635
42.37587160604063,44.09090388720405,30618.73242658166
53.55666917706899,70.11025067036603,48687.75226582531
67.68750009458535,111.34989761176847,77326.44196689894
85.54672535565685,176.54313355992952,122599.59519202619
108.11807510766077,279.20559411632354,193893.08507085333
136.64483492953258,439.93702428340936,305512.31305080117
172.6983290659436,689.3877611616776,478742.26963388594
218.26447283974872,1071.4431468484916,744058.9357744952
275.85316176291843,1645.1225323367955,1142448.0377046543
348.63652276780874,2481.7828039060564,1723463.0482534622
440.6236427773573,3652.066859720893,2536161.6143740015
556.8813990945273,5197.710749671333,3609527.1505908286
703.8135554931562,7092.555015359048,4925393.337175688
889.5134973108236,9216.520269215209,6400371.576622762
1124.2100350620874,11373.250176505991,7898103.08416184
1420.8308325339224,13369.50499000223,9284393.375376666
1795.714494371641,15090.720438177776,10479683.80060836
2269.510536694671,16433.537924788747,11412197.441640986
2868.3168133420118,17438.395447738563,12110016.286560772
3625.117049988535,18192.906952168556,12633983.450536838
4581.597669054491,18799.479409417352,13055215.000095183
5790.443980602489,19362.246623921736,13446026.19333913
7318.242219076182,19988.975232827703,13881255.092915958
9249.147277217335,20800.996386579685,14445159.577502217
11689.518164985777,21945.155598117548,15239715.861517379
14773.776525985128,23600.89910566872,16389539.588299086
18671.810912919205,25971.75211715582,18035967.934771396
23598.33466782194,29247.446562814534,20310759.39741528
29824.71286216894,33532.72174449432,23286649.719323695
37693.909753883636,38774.645518692225,26926880.408476856
47639.380104013406,44762.69979299521,31085258.110367022
60208.94493336138,51251.53797201885,35591402.971247785
76094.96685459884,58137.81510246468,40373547.54718608
96172.48711152964,65542.80119558667,45515907.25901911
121547.42500762884,73734.93456376417,51204897.90082571
153617.49466718297,82976.42806128875,57622612.0249587
194149.19457438815,93434.77887708199,64885367.310522914
245375.11066398217,105217.94952609278,73068137.8466361
310116.89265747817,118455.94924224222,82261207.96851169
391940.6774847221,133328.36351738923,92589290.02355337
495353.520895918,150044.72362675154,104197892.0754494
626051.6572014828,168835.14394969877,117246816.0331707
791234.2618981326,189956.9824832604,131914783.01500152
1000000.0,213700.04080591735,148403044.44030514
