
Periodic Sim: PZ = 8, Tau = 1, omega = 703.7167544041137, A_magnet = 0.0115199815052378: losses = 10062.256172380565, delta_magnet = 0.05188854313683458
Periodic Sim: PZ = 8, Tau = 1, omega = 703.7167544041137, A_magnet = 0.0115199815052378: losses = 10062.256172458257, delta_magnet = 0.05188854313683458
Periodic Sim: PZ = 8, Tau = 1, omega = 703.7167544041137, A_magnet = 0.0115199815052378: losses = 17974.25199651147, delta_magnet = 0.05188854313683458
Periodic Sim: PZ = 8, Tau = 1, omega = 8927.34341096488, A_magnet = 0.011519981499707104: losses = 20675.700325703132, delta_magnet = 0.014568314290545803
Periodic Sim: PZ = 8, Tau = 1, omega = 8927.34341096488, A_magnet = 0.011519981499707104: losses = 20675.700354745914, delta_magnet = 0.014568314290545803
Periodic Sim: PZ = 8, Tau = 1, omega = 8927.34341096488, A_magnet = 0.011519981499707104: losses = 20675.700061625903, delta_magnet = 0.014568314290545803
Periodic Sim: PZ = 8, Tau = 1, omega = 8927.34341096488, A_magnet = 0.011519981499673624: losses = 7507.9295790097385, delta_magnet = 0.005506305233458939
Periodic Sim: PZ = 8, Tau = 1, omega = 36382.43254096804, A_magnet = 0.011519981499673624: losses = 17970.412546373518, delta_magnet = 0.0027275676845214996
Periodic Sim: PZ = 8, Tau = 1, omega = 36382.43254096804, A_magnet = 0.011519981499673624: losses = 17970.412564726677, delta_magnet = 0.0027275676845214996
Periodic Sim: PZ = 8, Tau = 1, omega = 36382.43254096804, A_magnet = 0.011519981499673624: losses = 17970.41254368905, delta_magnet = 0.0027275676845214996
Periodic Sim: PZ = 8, Tau = 1, omega = 11282.806926925314, A_magnet = 0.011519981499673624: losses = 9708.51233768279, delta_magnet = 0.0048979328254749495
Periodic Sim: PZ = 8, Tau = 1, omega = 8927.34341096488, A_magnet = 0.011519981499673624: losses = 7507.929666725431, delta_magnet = 0.005506305233458939
Periodic Sim: PZ = 8, Tau = 1, omega = 266.2554538540031, A_magnet = 0.011519981500480841: losses = 11.681367839352255, delta_magnet = 0.03188395199444228
Periodic Sim: PZ = 8, Tau = 1, omega = 1733.2365329278027, A_magnet = 0.011519981499697192: losses = 471.8392405365994, delta_magnet = 0.012496617745592058
Periodic Sim: PZ = 8, Tau = 1, omega = 7063.619974485955, A_magnet = 0.011519981499673624: losses = 5514.410155440057, delta_magnet = 0.0061902435995694225
Flat Sim A_mag: PZ = 8, Tau = 1, omega = 11282.806926925314, A_magnet = 0.011519981499672044: losses = 1167.5175365582534, delta_magnet = 0.0048979328254749495 
Flat Sim A_mag: PZ = 8, Tau = 1, omega = 3498.9890246323453, A_magnet = 0.011519981499672052: losses = 649.7138436800277, delta_magnet = 0.010406726249031616 
Periodic Sim: PZ = 8, Tau = 1, omega = 32658.179811852195, A_magnet = 0.011519981499673624: losses = 19762.28362433772, delta_magnet = 0.003406351280982084
Periodic Sim: PZ = 8, Tau = 1, omega = 3498.9890246323453, A_magnet = 0.01151998149968471: losses = 5405.2969942056725, delta_magnet = 0.010406726249031616
Periodic Sim: PZ = 8, Tau = 1, omega = 3498.9890246323453, A_magnet = 0.01151998149968471: losses = 5405.297008907575, delta_magnet = 0.010406726249031616
Periodic Sim: PZ = 8, Tau = 1, omega = 6283185.307179586, A_magnet = 0.011519981499673624: losses = 218919.94449814412, delta_magnet = 0.0002455814088210555
Flat Sim A_mag: PZ = 8, Tau = 1, omega = 6283185.307179586, A_magnet = 0.011519981499672044: losses = 26712.505100739676, delta_magnet = 0.0002455814088210555 
Flat Sim A_mag: PZ = 8, Tau = 1, omega = 166.68966812423142, A_magnet = 0.011519981499672106: losses = 2.174499939324817, delta_magnet = 0.04767943272505145 
Periodic Sim: PZ = 8, Tau = 1, omega = 166.68966812423142, A_magnet = 0.011519981503469438: losses = 18.11540090440111, delta_magnet = 0.04767943272505145
Flat Sim A_mag: PZ = 8, Tau = 1, omega = 65.3324614543147, A_magnet = 0.005759999999999975: losses = 2.9627116463380805, delta_magnet = 0.12041786266481146 
Flat Sim A_mag: PZ = 8, Tau = 1, omega = 65.3324614543147, A_magnet = 0.005759999999999977: losses = 6.593524130973505, delta_magnet = 0.17029657453255714 
Flat Sim A_mag: PZ = 8, Tau = 0.8333333333333334, omega = 65.3324614543147, A_magnet = 0.004799999999999981: losses = 5.428445429913826, delta_magnet = 0.17029657453255714 
Periodic Sim: PZ = 8, Tau = 0.8333333333333334, omega = 65.3324614543147, A_magnet = 0.009599984609567274: losses = 1245.7089343023542, delta_magnet = 0.17029657453255714
Flat Sim A_mag: PZ = 8, Tau = 0.8333333333333334, omega = 65.3324614543147, A_magnet = 0.009599984583060085: losses = 149.03394990418917, delta_magnet = 0.17029657453255714 
Flat Sim A_mag: PZ = 8, Tau = 0.8333333333333334, omega = 65.3324614543147, A_magnet = 0.004799999999999981: losses = 5.428445429912133, delta_magnet = 0.17029657453255714 
Flat Sim A_mag: PZ = 8, Tau = 0.8333333333333334, omega = 65.3324614543147, A_magnet = 0.0015278849999999945: losses = 0.01742195834974893, delta_magnet = 0.17029657453255714 
Flat Sim A_mag: PZ = 8, Tau = 0.8333333333333334, omega = 65.3324614543147, A_magnet = 0.009599984583060045: losses = 149.03394990407173, delta_magnet = 0.17029657453255714 
Flat Sim A_mag: PZ = 8, Tau = 0.8333333333333334, omega = 65.3324614543147, A_magnet = 0.004799999999999981: losses = 5.4284454299104405, delta_magnet = 0.17029657453255714 
Flat Sim A_mag: PZ = 8, Tau = 0.8333333333333334, omega = 65.3324614543147, A_magnet = 0.009599999999999954: losses = 149.0350328219871, delta_magnet = 0.17029657453255714 
Flat Sim A_mag: PZ = 8, Tau = 0.8333333333333334, omega = 65.3324614543147, A_magnet = 0.009599984583060045: losses = 149.0339499040388, delta_magnet = 0.17029657453255714 
Periodic Sim: PZ = 8, Tau = 0.8333333333333334, omega = 65.3324614543147, A_magnet = 0.009599984609567274: losses = 1245.708934302872, delta_magnet = 0.17029657453255714
Flat Sim A_mag: PZ = 8, Tau = 0.8333333333333334, omega = 65.3324614543147, A_magnet = 0.009599984583060085: losses = 149.033949904215, delta_magnet = 0.17029657453255714 
Periodic Sim: PZ = 8, Tau = 0.8333333333333334, omega = 65.3324614543147, A_magnet = 0.004800000146907661: losses = 47.05878750335749, delta_magnet = 0.17029657453255714
Flat Sim A_mag: PZ = 8, Tau = 0.8333333333333334, omega = 65.3324614543147, A_magnet = 0.0047999999999993725: losses = 5.428445429924037, delta_magnet = 0.17029657453255714 
Periodic Sim: PZ = 8, Tau = 0.8333333333333334, omega = 6283185.307179586, A_magnet = 0.004800000000004399: losses = 135811.70777085476, delta_magnet = 0.0005491367241340465
Flat Sim A_mag: PZ = 8, Tau = 0.8333333333333334, omega = 6283185.307179586, A_magnet = 0.004799999999999359: losses = 16164.070386721778, delta_magnet = 0.0005491367241340465 
Flat Sim A_mag: PZ = 8, Tau = 0.8333333333333334, omega = 6283185.307179586, A_magnet = 0.004799999999999978: losses = 16164.070026643927, delta_magnet = 0.0005491367241340465 
Flat Sim A_mag: PZ = 16, Tau = 0.8333333333333334, omega = 6283185.307179586, A_magnet = 0.004799999999999375: losses = 7436.738483671179, delta_magnet = 0.0005491367241340465 
Periodic Sim: PZ = 16, Tau = 0.8333333333333334, omega = 6283185.307179586, A_magnet = 0.004800000000004393: losses = 124880.04572815463, delta_magnet = 0.0005491367241340465
Periodic Sim: PZ = 32, Tau = 0.8333333333333334, omega = 6283185.307179586, A_magnet = 0.004800000000004211: losses = 117270.58083738264, delta_magnet = 0.0005491367241340465
Flat Sim A_mag: PZ = 32, Tau = 0.8333333333333334, omega = 6283185.307179586, A_magnet = 0.00479999999999937: losses = 3485.3627097636845, delta_magnet = 0.0005491367241340465 
Periodic Sim: PZ = 100, Tau = 0.8333333333333334, omega = 6283185.307179586, A_magnet = 0.004800000000004718: losses = 73545.3659837812, delta_magnet = 0.0005491367241340465
Flat Sim A_mag: PZ = 100, Tau = 0.8333333333333334, omega = 6283185.307179586, A_magnet = 0.004799999999999369: losses = 684.8495545771602, delta_magnet = 0.0005491367241340465 
Flat Sim A_mag: PZ = 100, Tau = 0.8333333333333334, omega = 6283185.307179586, A_magnet = 0.004799999999999369: losses = 684.8495545771877, delta_magnet = 0.0005491367241340465 
Flat Sim A_mag: PZ = 8, Tau = 0.8333333333333334, omega = 6283185.307179586, A_magnet = 0.004799999999999359: losses = 16164.070386722145, delta_magnet = 0.0005491367241340465 
Periodic Sim: PZ = 8, Tau = 0.8333333333333334, omega = 6283185.307179586, A_magnet = 0.004800000000004399: losses = 135811.7077708548, delta_magnet = 0.0005491367241340465
Flat Sim A_mag: PZ = 8, Tau = 1, omega = 3498.9890246323453, A_magnet = 0.0057599999999992406: losses = 185.76406213052772, delta_magnet = 0.01343502581701301 
Flat Sim A_mag: PZ = 8, Tau = 1, omega = 3498.9890246323453, A_magnet = 0.0057599999999992406: losses = 185.7655635075142, delta_magnet = 0.01343502581701301 
