4.776595115740211485e-03
6.311445301776574812e-03
8.339159847435962183e-03
1.101798540487949028e-02
1.455697579051613150e-02
1.923226195874041741e-02
2.540850342601178036e-02
3.356717774614528804e-02
4.434390313009655554e-02
5.857769722869850954e-02
7.737599913475647073e-02
1.022004816893832685e-01
1.349802416916547620e-01
1.782610038882034009e-01
2.354016930065313817e-01
3.108333458277642847e-01
4.104001089100138278e-01
5.418082893929758725e-01
7.152174901791599204e-01
9.440183510312890602e-01
1.245855137496158838e+00
1.643969337040252388e+00
2.168963640643525093e+00
2.861115580706550698e+00
3.773408473033330601e+00
4.975496354079739447e+00
6.558881593557084777e+00
8.643661050023181858e+00
1.138729121851103798e+01
1.499593623823562361e+01
1.973909375682887202e+01
2.596833614968664961e+01
3.414114349403062931e+01
4.485091113402367569e+01
5.886423710177528079e+01
7.716644413585453322e+01
1.010158188838935445e+02
1.320060208239793837e+02
1.721341755619654634e+02
2.238688514802797727e+02
2.902068963218903832e+02
3.747006212555226057e+02
4.814274031682710415e+02
6.148643680952285422e+02
7.796259968335710937e+02
9.800298605941302412e+02
1.219484137645546980e+03
1.499744883571322816e+03
1.820163453295533373e+03
2.177108436967168018e+03
2.563762557802640004e+03
2.970434195662220191e+03
3.385394498819850014e+03
3.796104812309240060e+03
4.190595133869671372e+03
4.558723735485734323e+03
4.893087993746597931e+03
5.189449129198937953e+03
5.446655097654176643e+03
5.666161031796011230e+03
5.851316674673100351e+03
6.006596520768386654e+03
6.136904212200223810e+03
6.247020611797721358e+03
6.341214052978977634e+03
6.423004080642247573e+03
6.495062794096062134e+03
6.559238768779693601e+03
6.616686599077838764e+03
6.668076708843866072e+03
6.713849918269765112e+03
6.754478364681099265e+03
6.790704797292833064e+03
6.823753023914108780e+03
6.855522155006575304e+03
6.888784827607101761e+03
6.927401105148257557e+03
6.976540145076114641e+03
7.042879810956495930e+03
7.134738401013117254e+03
7.262086995680457221e+03
7.436392813765053688e+03
7.670244122505670020e+03
7.976700168598576056e+03
8.368307577267054512e+03
8.855761343488307830e+03
9.446303570882300846e+03
1.014215743232846216e+04
1.093952438736646582e+04
1.182877319710765187e+04
1.279623773857736160e+04
1.382747434559328212e+04
1.491113885979686165e+04
1.604224089837758584e+04
1.722369855595118133e+04
1.846576394202291704e+04
1.978366153211711571e+04
2.119434604739939095e+04
2.271350152372714365e+04
2.435375154303654563e+04
